County,State,Country,LastUpdate,Lat,Long,Confirmed,Deaths,Recovered,Date,Population,Confirmed_Change,Deaths_Change,Confirmed_POPPCT,Confirmed_POPADJ_GF,Confirmed_POPADJ_GF_Change,Deaths_POPPCT,Deaths_POPADJ_GF,Deaths_POPADJ_GF_Change
Rapides,LA,USA,2020-03-25T23:33:19,31.19778499,-92.52997303,14,1,0,03-25-2020,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
Rapides,LA,USA,2020-03-24T23:37:31,31.19778499,-92.52997303,10,1,0,03-24-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
Rapides,LA,USA,2020-03-23T23:19:34,31.19778499,-92.52997303,8,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pointe Coupee,LA,USA,2020-03-27T22:14:55,30.71409502,-91.60209535,1,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pointe Coupee,LA,USA,2020-03-26T23:48:35,30.71409502,-91.60209535,1,0,0,03-26-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Pointe Coupee,LA,USA,2020-03-25T23:33:19,30.71409502,-91.60209535,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pointe Coupee,LA,USA,2020-03-24T23:37:31,30.71409502,-91.60209535,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pointe Coupee,LA,USA,2020-03-23T23:19:34,30.71409502,-91.60209535,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Plaquemines,LA,USA,2020-03-27T22:14:55,29.42245447,-89.60322085,16,2,0,03-27-2020,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0
Plaquemines,LA,USA,2020-03-26T23:48:35,29.42245447,-89.60322085,13,0,0,03-26-2020,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
Plaquemines,LA,USA,2020-03-25T23:33:19,29.42245447,-89.60322085,9,0,0,03-25-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Plaquemines,LA,USA,2020-03-24T23:37:31,29.42245447,-89.60322085,8,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Plaquemines,LA,USA,2020-03-23T23:19:34,29.42245447,-89.60322085,8,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Ouachita,LA,USA,2020-03-27T22:14:55,32.47645559,-92.15704172,25,1,0,03-27-2020,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
Ouachita,LA,USA,2020-03-26T23:48:35,32.47645559,-92.15704172,19,1,0,03-26-2020,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0
Ouachita,LA,USA,2020-03-25T23:33:19,32.47645559,-92.15704172,10,1,0,03-25-2020,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Ouachita,LA,USA,2020-03-24T23:37:31,32.47645559,-92.15704172,7,1,0,03-24-2020,0,-2,0,0.0,0.0,0.0,0.0,0.0,0.0
Ouachita,LA,USA,2020-03-23T23:19:34,32.47645559,-92.15704172,9,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Orleans,LA,USA,2020-03-27T22:14:55,30.06971951,-89.92660315,1170,57,0,03-27-2020,391006,173,11,0.2992281448366521,233.433947,32.897098,0.014577781415118948,10.542606,2.017588
Orleans,LA,USA,2020-03-26T23:48:35,30.06971951,-89.92660315,997,46,0,03-26-2020,391006,170,9,0.2549832994890104,200.536849,27.223226,0.011764525352552135,8.525018,1.619753
Orleans,LA,USA,2020-03-25T23:33:19,30.06971951,-89.92660315,827,37,0,03-25-2020,391006,152,11,0.211505705794796,173.313623,19.096041,0.009462770392270194,6.905265,1.278753
Orleans,LA,USA,2020-03-24T23:37:31,30.06971951,-89.92660315,675,26,0,03-24-2020,391006,108,6,0.17263162202114546,154.217582,9.20702,0.0066495143297033805,5.626512,0.511501
Orleans,LA,USA,2020-03-23T23:19:34,30.06971951,-89.92660315,567,20,0,03-23-2020,391006,0,0,0.14501056249776217,145.010562,0.0,0.005115011022848754,5.115011,0.0
Natchitoches,LA,USA,2020-03-27T22:14:55,31.72321584,-93.09816516,2,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Natchitoches,LA,USA,2020-03-26T23:48:35,31.72321584,-93.09816516,2,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Natchitoches,LA,USA,2020-03-25T23:33:19,31.72321584,-93.09816516,2,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Natchitoches,LA,USA,2020-03-24T23:37:31,31.72321584,-93.09816516,2,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Natchitoches,LA,USA,2020-03-23T23:19:34,31.72321584,-93.09816516,2,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Morehouse,LA,USA,2020-03-27T22:14:55,32.81686191,-91.80421614,2,0,0,03-27-2020,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0
Morehouse,LA,USA,2020-03-26T23:48:35,32.81686191,-91.80421614,3,0,0,03-26-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
Morehouse,LA,USA,2020-03-25T23:33:19,32.81686191,-91.80421614,1,0,0,03-25-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Morehouse,LA,USA,2020-03-24T23:37:31,32.81686191,-91.80421614,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Morehouse,LA,USA,2020-03-23T23:19:34,32.81686191,-91.80421614,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,LA,USA,2020-03-27T22:14:55,32.36918118,-91.23973355,1,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,LA,USA,2020-03-26T23:48:35,32.36918118,-91.23973355,1,0,0,03-26-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,LA,USA,2020-03-25T23:33:19,32.36918118,-91.23973355,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,LA,USA,2020-03-24T23:37:31,32.36918118,-91.23973355,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Madison,LA,USA,2020-03-23T23:19:34,32.36918118,-91.23973355,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,LA,USA,2020-03-27T22:14:55,30.44143993,-90.73061664,11,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,LA,USA,2020-03-26T23:48:35,30.44143993,-90.73061664,11,0,0,03-26-2020,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,LA,USA,2020-03-25T23:33:19,30.44143993,-90.73061664,6,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,LA,USA,2020-03-24T23:37:31,30.44143993,-90.73061664,6,0,0,03-24-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Livingston,LA,USA,2020-03-23T23:19:34,30.44143993,-90.73061664,5,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln,LA,USA,2020-03-27T22:14:55,32.6003154,-92.6659741,7,0,0,03-27-2020,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln,LA,USA,2020-03-26T23:48:35,32.6003154,-92.6659741,3,0,0,03-26-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln,LA,USA,2020-03-25T23:33:19,32.6003154,-92.6659741,2,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln,LA,USA,2020-03-24T23:37:31,32.6003154,-92.6659741,2,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln,LA,USA,2020-03-23T23:19:34,32.6003154,-92.6659741,2,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafourche,LA,USA,2020-03-27T22:14:55,29.52470226,-90.40976986,30,2,0,03-27-2020,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafourche,LA,USA,2020-03-26T23:48:35,29.52470226,-90.40976986,28,1,0,03-26-2020,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafourche,LA,USA,2020-03-25T23:33:19,29.52470226,-90.40976986,18,1,0,03-25-2020,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0
Lafourche,LA,USA,2020-03-24T23:37:31,29.52470226,-90.40976986,16,0,0,03-24-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafourche,LA,USA,2020-03-23T23:19:34,29.52470226,-90.40976986,15,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette,LA,USA,2020-03-27T22:14:55,30.2049055,-92.06959876,44,0,0,03-27-2020,0,14,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette,LA,USA,2020-03-26T23:48:35,30.2049055,-92.06959876,30,0,0,03-26-2020,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette,LA,USA,2020-03-25T23:33:19,30.2049055,-92.06959876,20,0,0,03-25-2020,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette,LA,USA,2020-03-24T23:37:31,30.2049055,-92.06959876,12,0,0,03-24-2020,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Lafayette,LA,USA,2020-03-23T23:19:34,30.2049055,-92.06959876,9,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,LA,USA,2020-03-27T22:14:55,31.67884782,-92.15907765,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,LA,USA,2020-03-26T23:48:35,31.67884782,-92.15907765,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,LA,USA,2020-03-25T23:33:19,31.67884782,-92.15907765,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,LA,USA,2020-03-24T23:37:31,31.67884782,-92.15907765,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
LaSalle,LA,USA,2020-03-23T23:19:34,31.67884782,-92.15907765,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Davis,LA,USA,2020-03-27T22:14:55,30.26896765,-92.81210004,1,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Davis,LA,USA,2020-03-26T23:48:35,30.26896765,-92.81210004,1,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Davis,LA,USA,2020-03-25T23:33:19,30.26896765,-92.81210004,1,0,0,03-25-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Davis,LA,USA,2020-03-24T23:37:31,30.26896765,-92.81210004,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Davis,LA,USA,2020-03-23T23:19:34,30.26896765,-92.81210004,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,LA,USA,2020-03-27T22:14:55,29.74075478,-90.11115756,548,24,0,03-27-2020,0,90,12,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,LA,USA,2020-03-26T23:48:35,29.74075478,-90.11115756,458,12,0,03-26-2020,0,99,5,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,LA,USA,2020-03-25T23:33:19,29.74075478,-90.11115756,359,7,0,03-25-2020,0,66,1,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,LA,USA,2020-03-24T23:37:31,29.74075478,-90.11115756,293,6,0,03-24-2020,0,41,1,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson,LA,USA,2020-03-23T23:19:34,29.74075478,-90.11115756,252,5,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,LA,USA,2020-03-27T22:14:55,32.30251776,-92.55692092,3,0,0,03-27-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,LA,USA,2020-03-26T23:48:35,32.30251776,-92.55692092,1,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,LA,USA,2020-03-25T23:33:19,32.30251776,-92.55692092,1,0,0,03-25-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,LA,USA,2020-03-24T23:37:31,32.30251776,-92.55692092,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson,LA,USA,2020-03-23T23:19:34,32.30251776,-92.55692092,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberville,LA,USA,2020-03-27T22:14:55,30.25734305,-91.3499598,20,1,0,03-27-2020,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberville,LA,USA,2020-03-26T23:48:35,30.25734305,-91.3499598,17,1,0,03-26-2020,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberville,LA,USA,2020-03-25T23:33:19,30.25734305,-91.3499598,14,1,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberville,LA,USA,2020-03-24T23:37:31,30.25734305,-91.3499598,14,1,0,03-24-2020,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0
Iberville,LA,USA,2020-03-23T23:19:34,30.25734305,-91.3499598,10,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberia,LA,USA,2020-03-27T22:14:55,29.86803617,-91.75871777,4,0,0,03-27-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberia,LA,USA,2020-03-26T23:48:35,29.86803617,-91.75871777,3,0,0,03-26-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberia,LA,USA,2020-03-25T23:33:19,29.86803617,-91.75871777,2,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberia,LA,USA,2020-03-24T23:37:31,29.86803617,-91.75871777,2,0,0,03-24-2020,0,-1,0,0.0,0.0,0.0,0.0,0.0,0.0
Iberia,LA,USA,2020-03-23T23:19:34,29.86803617,-91.75871777,3,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,LA,USA,2020-03-27T22:14:55,31.59882456,-92.56124347,1,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,LA,USA,2020-03-26T23:48:35,31.59882456,-92.56124347,1,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,LA,USA,2020-03-25T23:33:19,31.59882456,-92.56124347,1,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,LA,USA,2020-03-24T23:37:31,31.59882456,-92.56124347,1,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,LA,USA,2020-03-23T23:19:34,31.59882456,-92.56124347,1,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,LA,USA,2020-03-27T22:14:55,32.13675181,-91.67589857,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,LA,USA,2020-03-26T23:48:35,32.13675181,-91.67589857,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,LA,USA,2020-03-25T23:33:19,32.13675181,-91.67589857,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,LA,USA,2020-03-24T23:37:31,32.13675181,-91.67589857,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Franklin,LA,USA,2020-03-23T23:19:34,32.13675181,-91.67589857,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Evangeline,LA,USA,2020-03-27T22:14:55,30.72985248,-92.39915924,4,0,0,03-27-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
Evangeline,LA,USA,2020-03-26T23:48:35,30.72985248,-92.39915924,2,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Evangeline,LA,USA,2020-03-25T23:33:19,30.72985248,-92.39915924,2,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Evangeline,LA,USA,2020-03-24T23:37:31,30.72985248,-92.39915924,2,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Evangeline,LA,USA,2020-03-23T23:19:34,30.72985248,-92.39915924,2,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Feliciana,LA,USA,2020-03-27T22:14:55,30.84425359,-91.04976723,5,0,0,03-27-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
East Feliciana,LA,USA,2020-03-26T23:48:35,30.84425359,-91.04976723,4,0,0,03-26-2020,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
East Feliciana,LA,USA,2020-03-25T23:33:19,30.84425359,-91.04976723,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Feliciana,LA,USA,2020-03-24T23:37:31,30.84425359,-91.04976723,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Feliciana,LA,USA,2020-03-23T23:19:34,30.84425359,-91.04976723,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Carroll,LA,USA,2020-03-27T22:14:55,32.73926954,-91.23425694,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Carroll,LA,USA,2020-03-26T23:48:35,32.73926954,-91.23425694,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Carroll,LA,USA,2020-03-25T23:33:19,32.73926954,-91.23425694,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Carroll,LA,USA,2020-03-24T23:37:31,32.73926954,-91.23425694,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Carroll,LA,USA,2020-03-23T23:19:34,32.73926954,-91.23425694,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
East Baton Rouge,LA,USA,2020-03-27T22:14:55,30.53842039,-91.09777565,124,4,0,03-27-2020,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0
East Baton Rouge,LA,USA,2020-03-26T23:48:35,30.53842039,-91.09777565,105,4,0,03-26-2020,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0
East Baton Rouge,LA,USA,2020-03-25T23:33:19,30.53842039,-91.09777565,75,3,0,03-25-2020,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0
East Baton Rouge,LA,USA,2020-03-24T23:37:31,30.53842039,-91.09777565,58,2,0,03-24-2020,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
East Baton Rouge,LA,USA,2020-03-23T23:19:34,30.53842039,-91.09777565,43,2,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
De Soto,LA,USA,2020-03-27T22:14:55,32.05457447,-93.74130302,13,1,0,03-27-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
De Soto,LA,USA,2020-03-26T23:48:35,32.05457447,-93.74130302,11,1,0,03-26-2020,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0
De Soto,LA,USA,2020-03-25T23:33:19,32.05457447,-93.74130302,8,0,0,03-25-2020,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
De Soto,LA,USA,2020-03-24T23:37:31,32.05457447,-93.74130302,6,0,0,03-24-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
De Soto,LA,USA,2020-03-23T23:19:34,32.05457447,-93.74130302,5,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Concordia,LA,USA,2020-03-27T22:14:55,31.44817835,-91.63814433,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Concordia,LA,USA,2020-03-26T23:48:35,31.44817835,-91.63814433,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Concordia,LA,USA,2020-03-25T23:33:19,31.44817835,-91.63814433,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Concordia,LA,USA,2020-03-24T23:37:31,31.44817835,-91.63814433,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Concordia,LA,USA,2020-03-23T23:19:34,31.44817835,-91.63814433,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Claiborne,LA,USA,2020-03-27T22:14:55,32.82308512,-92.99526883,3,0,0,03-27-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Claiborne,LA,USA,2020-03-26T23:48:35,32.82308512,-92.99526883,2,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Claiborne,LA,USA,2020-03-25T23:33:19,32.82308512,-92.99526883,2,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Claiborne,LA,USA,2020-03-24T23:37:31,32.82308512,-92.99526883,2,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Claiborne,LA,USA,2020-03-23T23:19:34,32.82308512,-92.99526883,2,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Catahoula,LA,USA,2020-03-27T22:14:55,31.66778967,-91.84526385,1,1,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Catahoula,LA,USA,2020-03-26T23:48:35,31.66778967,-91.84526385,1,1,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Catahoula,LA,USA,2020-03-25T23:33:19,31.66778967,-91.84526385,1,1,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Catahoula,LA,USA,2020-03-24T23:37:31,31.66778967,-91.84526385,1,1,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Catahoula,LA,USA,2020-03-23T23:19:34,31.66778967,-91.84526385,1,1,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,LA,USA,2020-03-27T22:14:55,29.87592238,-93.19310676,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,LA,USA,2020-03-26T23:48:35,29.87592238,-93.19310676,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,LA,USA,2020-03-25T23:33:19,29.87592238,-93.19310676,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,LA,USA,2020-03-24T23:37:31,29.87592238,-93.19310676,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron,LA,USA,2020-03-23T23:19:34,29.87592238,-93.19310676,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldwell,LA,USA,2020-03-27T22:14:55,32.0902519,-92.11752148,0,0,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldwell,LA,USA,2020-03-26T23:48:35,32.0902519,-92.11752148,0,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldwell,LA,USA,2020-03-25T23:33:19,32.0902519,-92.11752148,0,0,0,03-25-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldwell,LA,USA,2020-03-24T23:37:31,32.0902519,-92.11752148,0,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caldwell,LA,USA,2020-03-23T23:19:34,32.0902519,-92.11752148,0,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Calcasieu,LA,USA,2020-03-27T22:14:55,30.22931235,-93.35400434,22,1,0,03-27-2020,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
Calcasieu,LA,USA,2020-03-26T23:48:35,30.22931235,-93.35400434,15,1,0,03-26-2020,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
Calcasieu,LA,USA,2020-03-25T23:33:19,30.22931235,-93.35400434,11,1,0,03-25-2020,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
Calcasieu,LA,USA,2020-03-24T23:37:31,30.22931235,-93.35400434,5,1,0,03-24-2020,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
Calcasieu,LA,USA,2020-03-23T23:19:34,30.22931235,-93.35400434,4,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Caddo,LA,USA,2020-03-27T22:14:55,32.57991587,-93.88375652,140,2,0,03-27-2020,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0
Caddo,LA,USA,2020-03-26T23:48:35,32.57991587,-93.88375652,115,1,0,03-26-2020,0,22,1,0.0,0.0,0.0,0.0,0.0,0.0
Caddo,LA,USA,2020-03-25T23:33:19,32.57991587,-93.88375652,93,0,0,03-25-2020,0,53,0,0.0,0.0,0.0,0.0,0.0,0.0
Caddo,LA,USA,2020-03-24T23:37:31,32.57991587,-93.88375652,40,0,0,03-24-2020,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0
Caddo,LA,USA,2020-03-23T23:19:34,32.57991587,-93.88375652,34,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bossier,LA,USA,2020-03-27T22:14:55,32.67932307,-93.60460152,37,0,0,03-27-2020,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
Bossier,LA,USA,2020-03-26T23:48:35,32.67932307,-93.60460152,32,0,0,03-26-2020,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0
Bossier,LA,USA,2020-03-25T23:33:19,32.67932307,-93.60460152,25,0,0,03-25-2020,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0
Bossier,LA,USA,2020-03-24T23:37:31,32.67932307,-93.60460152,12,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bossier,LA,USA,2020-03-23T23:19:34,32.67932307,-93.60460152,12,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bienville,LA,USA,2020-03-27T22:14:55,32.34569994,-93.05398492,1,1,0,03-27-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bienville,LA,USA,2020-03-26T23:48:35,32.34569994,-93.05398492,1,1,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bienville,LA,USA,2020-03-25T23:33:19,32.34569994,-93.05398492,1,1,0,03-25-2020,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
Bienville,LA,USA,2020-03-24T23:37:31,32.34569994,-93.05398492,1,0,0,03-24-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Bienville,LA,USA,2020-03-23T23:19:34,32.34569994,-93.05398492,1,0,0,03-23-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauregard,LA,USA,2020-03-27T22:14:55,30.64836518,-93.34173616,4,0,0,03-27-2020,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Beauregard,LA,USA,2020-03-26T23:48:35,30.64836518,-93.34173616,3,0,0,03-26-2020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
